year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
2016,21446,5.0,825000,16.8,1497.0,116.3,146.0,0,1,0,0,0,1,0,1,1
2008,90000,7.0,350000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2017,40000,5.0,869999,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2012,82300,5.0,150000,26.83,796.0,38.4,62.0,0,0,0,1,1,0,0,2,1
2009,58000,5.0,120000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2016,20000,5.0,330000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2007,58000,5.0,212000,16.8,1493.0,110.0,235.3596,1,0,0,0,0,1,0,2,1
2016,100000,7.0,1000000,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2006,88000,5.0,110000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,2,1
2017,157000,7.0,1680000,13.68,2393.0,147.8,343.0,1,0,0,0,1,0,0,1,1
2014,83000,5.0,650000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,3,1
2009,100000,8.0,121000,13.0,2489.0,95.0,220.0,1,0,0,0,1,0,0,2,1
2013,90000,5.0,250000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2017,80000,5.0,360000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2011,250000,7.0,700000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
2018,11000,5.0,811000,17.0,1198.0,108.5,170.0,0,1,0,0,0,1,0,1,1
2013,139000,5.0,125000,25.44,936.0,57.6,150.0,1,0,0,0,1,0,0,1,1
2016,50000,5.0,325000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2016,50000,5.0,1000000,26.0,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
2008,120000,8.0,250000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2011,60000,5.0,300000,20.3,1248.0,75.0,197.0,1,0,0,0,1,0,0,1,1
2016,50000,5.0,560000,20.14,1498.0,88.7,230.0,1,0,0,0,1,0,0,1,1
2008,90000,5.0,250000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,4,1
2013,30000,5.0,250000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,1,1
2014,97000,5.0,580000,26.0,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2013,110000,5.0,170000,15.3,1193.0,65.3,100.02782999999998,0,1,0,0,1,0,0,2,1
2018,10000,8.0,500000,23.5,909.0,45.0,98.0,1,0,0,0,1,0,0,1,1
2018,42000,5.0,710000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2012,38000,5.0,200000,24.7,796.0,47.3,69.0,0,1,0,0,0,1,0,2,1
2008,147000,5.0,200000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,2,1
2011,85000,5.0,160000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
2007,50000,5.0,125000,15.3,1193.0,65.3,102.0,0,1,0,0,1,0,0,1,1
2018,40000,5.0,750000,20.73,1373.0,91.1,130.0,0,1,0,0,1,0,0,1,1
2009,120000,5.0,95000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,3,1
2018,70000,5.0,575000,20.65,1248.0,88.7,190.0,1,0,0,0,1,0,0,1,1
2014,75000,7.0,850000,15.1,2179.0,140.0,330.0,1,0,0,0,0,1,0,1,1
2013,44000,5.0,240000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
2013,77500,5.0,2000000,12.7,2179.0,187.7,420.0,1,0,0,0,1,0,0,3,2
2017,35000,5.0,430000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,2,1
2011,79000,5.0,325000,21.12,1248.0,88.8,200.0,1,0,0,0,1,0,0,1,1
2007,78000,5.0,130000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2007,120000,7.0,200000,13.93,2956.0,138.1,320.0,1,0,0,0,1,0,0,2,1
2011,291000,7.0,750000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
2018,60000,5.0,530000,25.4,1186.0,73.97,190.25,1,0,0,0,1,0,0,1,1
2007,100000,5.0,75000,15.3,1193.0,65.3,102.0,0,1,0,0,1,0,0,2,1
2017,35000,5.0,500000,28.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2014,50000,5.0,290000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2010,30000,5.0,400000,15.6,1196.0,70.0,102.0,0,1,0,0,1,0,0,1,1
2014,77000,5.0,400000,21.66,1498.0,103.6,250.0,1,0,0,0,1,0,0,2,2
2013,85036,7.0,900000,15.1,2179.0,140.0,330.0,1,0,0,0,0,1,0,2,1
2009,80000,5.0,135000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,2,1
2013,117000,7.0,800000,11.18,2696.0,184.0,402.0,1,0,0,0,0,1,0,1,2
2017,10000,5.0,484999,23.1,998.0,67.04,90.0,0,1,0,0,0,1,0,1,1
2018,22000,5.0,625000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
2017,50000,7.0,1300000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,2,1
2007,60000,5.0,250000,16.6,1197.0,85.0,113.0,0,1,0,0,1,0,0,1,1
2019,35000,5.0,300000,23.01,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
2016,120000,5.0,675000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2016,10500,5.0,512000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
2012,82507,7.0,132000,13.93,2179.0,138.03,320.0,1,0,0,0,0,1,0,1,1
2009,60000,5.0,125000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2015,40000,5.0,910000,17.6,1582.0,126.2,259.87,1,0,0,0,0,1,0,1,2
2017,70000,7.0,1400000,17.6,2179.0,153.86,400.0,1,0,0,0,1,0,0,1,1
2013,120000,5.0,434999,21.64,1461.0,84.8,200.0,1,0,0,0,1,0,0,1,1
2017,82000,5.0,700000,24.8,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2017,89000,5.0,750000,21.14,1498.0,103.6,250.0,1,0,0,0,0,1,0,1,1
2014,126000,7.0,550000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,1,1
2014,60000,5.0,190000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
2017,30000,5.0,650000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2017,140000,5.0,370000,21.94,1196.0,61.7,85.0,0,0,0,1,1,0,0,1,1
2010,22000,5.0,300000,15.0,1586.0,104.68,1421.96425,0,1,0,0,1,0,0,1,1
2011,80000,5.0,200000,26.3,998.0,67.1,90.0,0,0,0,1,1,0,0,1,1
2015,70000,5.0,500000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,4,1
2015,120000,7.0,700000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,2,1
2019,25000,5.0,757000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2014,89100,5.0,351000,23.2,1248.0,73.94,190.0,1,0,0,0,1,0,0,2,1
2012,79990,5.0,350000,17.8,1399.0,67.0,160.0,1,0,0,0,0,1,0,2,1
2014,90000,5.0,420000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2007,120000,5.0,500000,11.7,1796.0,178.0,240.262925,0,1,0,0,1,0,0,1,2
2010,100000,5.0,300000,17.0,1497.0,118.0,146.0,0,1,0,0,1,0,0,3,1
2014,39395,5.0,320000,21.2,1248.0,75.0,197.0,1,0,0,0,1,0,0,1,1
2016,50000,5.0,750000,18.0,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,2
2018,41779,5.0,795000,21.21,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,1
2016,100600,8.0,1500000,13.68,2393.0,147.8,343.0,1,0,0,0,1,0,0,2,1
2014,33033,5.0,335000,19.4,1198.0,86.8,109.0,0,1,0,0,0,1,0,1,1
2013,49700,7.0,950000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2005,150000,5.0,150000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,3,1
2012,40000,5.0,350000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,1,1
2014,84784,5.0,350000,24.0,1120.0,70.0,160.0,1,0,0,0,0,1,0,1,1
2019,20000,5.0,695000,17.4,1197.0,81.86,117.0,0,1,0,0,1,0,0,1,2
2014,100000,5.0,420000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
2014,28100,5.0,575000,0.0,1197.0,103.25,175.0,0,1,0,0,0,1,0,1,2
2012,40000,5.0,300000,23.57,1396.0,70.0,140.0,1,0,0,0,1,0,0,1,1
2015,16500,5.0,299000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
2019,5500,7.0,359000,15.37,1196.0,73.0,101.0,0,1,0,0,1,0,0,1,1
2008,80000,5.0,110000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2014,72000,5.0,560000,26.0,1498.0,98.6,200.0,1,0,0,0,0,1,0,1,1
2008,48676,8.0,110000,19.7,796.0,35.0,59.820564999999995,0,1,0,0,1,0,0,1,1
2014,50000,5.0,425000,21.79,1248.0,88.73,200.0,1,0,0,0,1,0,0,2,1
2012,144030,5.0,600000,12.8,2354.0,177.6,222.0,0,1,0,0,1,0,0,1,1
2018,10000,5.0,700000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,2,1
2015,16700,5.0,275000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2015,50000,5.0,380000,16.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,2
2009,250000,7.0,550000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,1,1
2015,92651,5.0,599000,21.7,1498.0,98.96,215.0,1,0,0,0,0,1,0,1,1
2017,60000,5.0,650000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2011,90000,5.0,375000,17.0,1497.0,118.0,146.0,0,1,0,0,1,0,0,2,1
2010,50000,5.0,130000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,1,1
2018,25000,5.0,1030000,25.1,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2017,40000,5.0,1100000,21.38,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2015,31000,5.0,600000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2019,14000,5.0,1850000,17.1,1956.0,170.0,350.0,1,0,0,0,1,0,0,1,1
2011,70000,5.0,170000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2017,13663,5.0,3200000,22.69,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2015,20000,5.0,525000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,1,1
2015,52000,5.0,250000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2012,105358,5.0,280000,17.8,1399.0,67.0,160.0,1,0,0,0,1,0,0,3,1
2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2010,170000,5.0,120000,10.9,796.0,32.8,57.0,0,0,1,0,1,0,0,2,1
2016,60000,5.0,400000,27.28,1047.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2018,40000,5.0,950000,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
2012,75000,5.0,140000,25.44,936.0,57.6,150.0,1,0,0,0,1,0,0,1,1
2016,74000,5.0,1350000,13.7,1997.0,153.86,190.0,0,1,0,0,0,1,0,1,2
2018,20000,5.0,600000,18.2,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,1
2017,70000,5.0,700000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
2014,110000,7.0,825000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2013,60000,5.0,2450000,16.36,2179.0,187.7,450.0,1,0,0,0,1,0,0,1,2
2009,90000,5.0,400000,14.53,1794.0,138.1,173.0,0,1,0,0,1,0,0,1,2
2013,70000,7.0,300000,18.2,1248.0,73.8,172.5,1,0,0,0,1,0,0,1,1
2014,145000,5.0,459999,26.21,1248.0,88.5,200.0,1,0,0,0,1,0,0,2,1
2007,108000,5.0,220000,13.9,1599.0,103.2,146.11908499999998,0,1,0,0,1,0,0,3,1
2011,120000,5.0,430000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,2,1
2012,60000,5.0,175000,17.8,1086.0,63.0,96.10517,0,0,1,0,1,0,0,2,1
2014,50000,5.0,360000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,2,1
2012,120000,8.0,850000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
2015,110000,7.0,700000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,2,1
2014,40000,7.0,600000,24.2,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
2017,25000,5.0,625000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2015,120000,5.0,525000,17.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,2,1
2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
2015,60000,5.0,400000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2010,120000,5.0,270000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,4,1
2012,100000,8.0,409999,14.0,2498.0,112.0,260.0,1,0,0,0,1,0,0,2,1
2010,150000,5.0,170000,21.12,1248.0,88.8,200.0,1,0,0,0,1,0,0,3,1
2018,25000,5.0,911999,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,2
2016,5000,5.0,300000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
1999,60000,5.0,50000,17.3,993.0,60.0,78.0,0,1,0,0,1,0,0,4,1
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2017,40000,5.0,550000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,1,1
2017,25000,5.0,350000,23.01,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
2012,120000,5.0,450000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,2,1
2014,76131,5.0,1850000,13.22,2967.0,241.4,580.0,1,0,0,0,1,0,0,1,2
2013,120000,5.0,385000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
2016,35000,7.0,850000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2014,74537,5.0,300000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,2,1
2011,100000,5.0,350000,23.59,1364.0,67.1,170.0,1,0,0,0,1,0,0,2,1
2017,20000,5.0,250000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2013,35000,5.0,2000000,17.68,1968.0,174.33,380.0,1,0,0,0,1,0,0,2,2
2009,90000,8.0,300000,14.0,2498.0,112.0,260.0,1,0,0,0,1,0,0,2,1
2008,120000,8.0,290000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,1
2011,46000,5.0,210000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2005,220000,10.0,160000,14.8,2499.0,80.0,186.32635,1,0,0,0,1,0,0,1,1
2017,35000,5.0,350000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
2008,35008,5.0,221000,21.79,998.0,67.05,90.0,0,1,0,0,0,1,0,1,1
2015,50000,5.0,200000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2016,35000,5.0,574000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,2,1
2016,56832,5.0,495000,19.87,1461.0,83.14,200.0,1,0,0,0,0,1,0,1,1
2014,110000,7.0,545000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,1,1
2017,53000,5.0,400000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
2010,102000,5.0,1100000,19.62,1995.0,187.74,400.0,1,0,0,0,0,1,0,1,2
2015,60000,7.0,350000,20.62,1198.0,67.0,104.0,0,1,0,0,1,0,0,1,1
2017,186000,5.0,1110000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2016,32000,5.0,690000,25.1,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
2017,80000,5.0,329000,20.63,1198.0,67.0,104.0,0,1,0,0,1,0,0,2,1
2018,9500,5.0,850000,21.5,1497.0,108.5,260.0,1,0,0,0,1,0,0,1,1
2013,70000,5.0,500000,15.85,1499.0,110.4,140.0,0,1,0,0,1,0,0,2,1
2016,11000,5.0,645000,14.3,1598.0,103.5,153.0,0,1,0,0,0,1,0,1,2
2016,72113,7.0,850000,21.9,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2016,90000,5.0,800000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2018,30000,5.0,700000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2015,72000,5.0,570000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2018,55000,5.0,1380000,14.8,1591.0,121.3,151.0,0,1,0,0,1,0,0,1,2
2012,60000,5.0,260000,25.0,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2014,80000,5.0,215000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,2,1
2012,130000,7.0,550000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2018,14000,5.0,430000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2017,22000,5.0,2825000,15.73,1968.0,174.33,380.0,1,0,0,0,0,1,0,1,2
2017,16000,5.0,2700000,14.74,1991.0,181.04,300.0,0,1,0,0,0,1,0,1,2
2014,28800,5.0,484999,18.6,1197.0,81.83,114.7,0,1,0,0,0,1,0,1,1
2011,197000,7.0,800000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,1,1
2011,90000,5.0,190000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2012,40000,5.0,325000,18.5,1198.0,86.8,109.0,0,1,0,0,0,1,0,1,1
2012,120000,5.0,350000,21.5,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
2015,40000,5.0,300000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2016,35000,5.0,400000,27.28,1047.0,69.0,140.0,1,0,0,0,1,0,0,2,1
2017,80000,5.0,565000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
2013,185000,5.0,350000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2014,52000,5.0,375000,19.1,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2015,25000,5.0,330000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
2014,56000,5.0,630000,25.1,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
2017,30000,5.0,1300000,25.6,1498.0,97.9,200.0,1,0,0,0,1,0,0,1,1
2015,50000,5.0,300000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2020,1600,5.0,1900000,13.96,1451.0,141.0,250.0,0,1,0,0,0,1,0,1,2
2014,30000,5.0,250999,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2012,90000,5.0,220000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2017,18816,5.0,650000,17.0,1198.0,73.75,110.0,0,1,0,0,0,1,0,1,1
2013,90000,5.0,350000,14.09,1596.0,99.6,146.0,0,1,0,0,1,0,0,1,1
2011,100000,5.0,206000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
2015,45000,5.0,515000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,2,1
2017,12000,5.0,1500000,17.1,1956.0,170.0,350.0,1,0,0,0,1,0,0,1,1
2017,70000,5.0,735000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2020,6000,5.0,390000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2019,40000,5.0,550000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2015,138000,5.0,550000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
2005,70000,5.0,95000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
2016,39000,5.0,819999,19.67,1582.0,126.2,259.9,1,0,0,0,0,1,0,1,1
2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
2017,69000,5.0,925000,25.6,1498.0,97.9,200.0,1,0,0,0,0,1,0,1,1
2003,36088,4.0,55599,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,1,1
2005,80000,5.0,285000,9.0,2997.0,218.0,196.0,0,1,0,0,1,0,0,2,2
2011,100000,5.0,200000,21.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
2018,8000,5.0,509999,20.51,998.0,67.0,90.0,0,1,0,0,1,0,0,2,2
2016,41000,5.0,500000,18.7,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,1
2016,50000,5.0,395000,15.41,1598.0,103.2,153.0,0,1,0,0,1,0,0,3,1
2011,50000,5.0,110000,17.2,1396.0,53.5,83.35652499999999,1,0,0,0,1,0,0,1,1
2010,65000,5.0,290000,15.64,1193.0,64.1,100.0,0,1,0,0,1,0,0,1,1
2017,9000,5.0,2625000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2017,20000,5.0,550000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2012,80868,5.0,200000,13.7,1368.0,88.8,116.0,0,1,0,0,1,0,0,3,1
2012,200000,5.0,450000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,2,1
2012,50171,5.0,750000,11.1,2354.0,158.8,218.0,0,1,0,0,0,1,0,1,2
2018,35000,5.0,420000,20.51,998.0,67.0,90.0,0,1,0,0,1,0,0,1,2
2016,35000,5.0,500000,17.0,1198.0,73.75,110.0,0,1,0,0,1,0,0,1,1
2015,90000,5.0,580000,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
2012,138000,5.0,400000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,1,1
2013,60000,5.0,170000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,4,1
2008,120000,5.0,110000,14.2,1341.0,82.9,115.71847,0,1,0,0,1,0,0,2,1
2006,128000,7.0,282000,12.6,1991.0,112.0,245.16625,1,0,0,0,1,0,0,4,1
2007,84000,5.0,100000,16.0,995.0,60.0,88.4,0,0,1,0,1,0,0,3,1
2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
2018,2000,5.0,2475000,16.8,1984.0,150.0,350.0,1,0,0,0,0,1,0,1,2
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2016,33003,5.0,265000,15.7,1172.0,67.0,96.0,0,1,0,0,1,0,0,1,1
2016,46000,7.0,1295000,11.45,2776.0,197.2,500.0,1,0,0,0,0,1,0,2,2
2011,100000,5.0,420000,13.5,2179.0,115.0,277.5,1,0,0,0,1,0,0,2,1
2018,5000,5.0,750000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2016,30000,5.0,500000,27.3,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2016,70000,5.0,480000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2011,70000,5.0,120000,15.2,1193.0,65.0,104.93115499999999,0,1,0,0,1,0,0,2,1
2014,100000,5.0,300000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
2017,82000,7.0,660000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2014,50000,5.0,380000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,2,1
2016,45000,5.0,525000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2016,15000,5.0,300000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2018,2000,5.0,2475000,16.8,1984.0,150.0,350.0,1,0,0,0,0,1,0,1,2
2012,50000,5.0,1800000,16.09,1995.0,184.0,380.0,1,0,0,0,1,0,0,1,2
2014,70000,8.0,625000,11.79,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,2
2016,120000,7.0,550000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2013,110000,9.0,520000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,1,1
2017,9000,5.0,2625000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2017,32000,5.0,280000,14.0,796.0,35.0,59.820564999999995,0,1,0,0,0,1,0,1,1
2008,60000,5.0,150000,15.26,1150.0,74.9,110.0,0,1,0,0,1,0,0,4,1
2010,35000,5.0,200000,18.9,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
2018,50000,7.0,1525000,17.6,2179.0,153.86,400.0,1,0,0,0,1,0,0,1,1
2012,75000,7.0,600000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
2011,80000,5.0,340000,21.9,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
2016,139000,7.0,600000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2010,60000,5.0,320000,21.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
2014,120000,5.0,370000,21.14,1498.0,103.52,250.0,1,0,0,0,1,0,0,2,1
2016,11000,5.0,645000,14.3,1598.0,103.5,153.0,0,1,0,0,0,1,0,1,2
2011,85000,5.0,250000,21.5,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
2007,136000,5.0,220000,16.1,1298.0,88.2,112.77647499999999,0,1,0,0,1,0,0,2,1
2018,13000,5.0,700000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
2015,120000,5.0,880000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,2,1
2013,58343,5.0,225000,21.79,998.0,67.05,90.0,0,1,0,0,0,0,1,1,1
2012,31711,5.0,375000,17.6,1496.0,88.7,132.0,0,1,0,0,0,1,0,2,1
2018,24000,5.0,750000,24.4,1498.0,98.63,215.0,1,0,0,0,1,0,0,1,1
2018,40000,5.0,650000,20.14,1498.0,88.0,230.0,1,0,0,0,0,1,0,1,1
2015,32000,5.0,615000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2014,43381,5.0,200000,22.74,796.0,47.3,69.0,0,1,0,0,0,1,0,2,1
2015,206000,5.0,550000,22.77,1498.0,98.59,205.0,1,0,0,0,0,1,0,1,1
2004,271000,5.0,50000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,1,1
2013,31377,5.0,320000,18.5,1197.0,82.85,113.7,0,1,0,0,1,0,0,2,1
