,year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
6408,2012,90000,5.0,355000,17.5,1298.0,85.8,114.0,0,1,0,0,1,0,0,2,1
3390,2016,45000,5.0,550000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
5850,2008,100000,5.0,114999,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,2,1
2962,2012,70000,5.0,220000,20.86,1199.0,75.0,180.0,1,0,0,0,1,0,0,3,1
4155,2012,120000,5.0,125000,22.3,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
3259,2014,120000,7.0,850000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
5282,2013,70000,5.0,350000,20.14,1498.0,88.5,230.0,1,0,0,0,1,0,0,2,1
8023,2011,62000,7.0,1200000,11.72,2199.0,194.3,436.4,1,0,0,0,1,0,0,2,2
2583,2014,80000,5.0,426999,19.1,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2813,2018,10000,5.0,575000,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
6664,2015,35000,5.0,450000,20.4,1197.0,83.11,115.0,0,1,0,0,1,0,0,2,1
7039,2015,155000,5.0,450000,14.81,1998.0,163.7,360.0,1,0,0,0,1,0,0,1,2
5601,2006,140000,5.0,110000,14.4,1599.0,94.0,122.583125,0,1,0,0,1,0,0,2,1
3586,2018,35278,5.0,700000,23.8,1499.0,98.97,215.0,1,0,0,0,0,1,0,1,1
8071,2010,200000,7.0,425000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
5324,2015,50000,5.0,800000,17.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,1
6907,2012,70000,5.0,500000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,1,1
2630,2017,9000,5.0,2625000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
7147,2016,50000,5.0,434999,18.16,1197.0,78.8,104.0,0,1,0,0,1,0,0,2,1
5679,2017,120000,5.0,650000,23.59,1364.0,67.04,170.0,1,0,0,0,1,0,0,2,1
5036,2019,10000,7.0,1800000,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
1080,2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
4283,2016,94000,5.0,1100000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2085,2019,15000,5.0,500000,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2452,2010,26432,4.0,65000,25.4,624.0,37.48,51.0,0,1,0,0,0,1,0,1,1
4966,2017,20000,5.0,690000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2023,2015,60000,7.0,423000,16.02,1373.0,93.7,130.0,0,1,0,0,1,0,0,2,1
5374,2019,5000,5.0,711000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
6245,2016,100000,5.0,580000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
226,2012,93000,5.0,275000,17.0,1197.0,80.0,111.79581,0,1,0,0,1,0,0,2,1
1013,2010,86017,5.0,325000,25.5,1498.0,99.23,215.0,1,0,0,0,0,1,0,2,1
1929,2015,80000,5.0,700000,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,2,1
5740,2016,120000,5.0,260000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
1404,2011,80000,5.0,170000,17.8,1399.0,68.0,159.848395,1,0,0,0,1,0,0,3,1
2179,2013,50000,5.0,200000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
697,2014,167000,8.0,350000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
1124,2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
3895,2010,120000,8.0,525000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
1778,2015,50000,5.0,350000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,2,1
5194,2013,70000,7.0,451000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
2634,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
3489,2013,150000,7.0,720000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,2,1
1037,2011,90000,7.0,250000,13.55,2179.0,118.35,250.0,1,0,0,0,1,0,0,2,1
2256,2007,10000,4.0,35000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,1,1
5609,2015,45000,5.0,300000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
8032,2011,70000,5.0,130000,16.5,1172.0,65.0,96.0,0,1,0,0,1,0,0,2,1
313,2013,90000,7.0,535000,16.02,1373.0,93.7,130.0,0,1,0,0,1,0,0,3,1
2649,2011,50000,5.0,170000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,3,1
2281,2011,120000,7.0,280000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
5830,2015,40000,5.0,500000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2547,2009,59000,5.0,170000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2159,2019,11000,5.0,500000,21.63,998.0,67.0,90.0,0,1,0,0,1,0,0,1,1
3137,2018,90000,5.0,730000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,1,1
6749,2012,110000,5.0,220000,21.64,1461.0,84.8,200.0,1,0,0,0,1,0,0,3,1
3967,2017,60000,5.0,850000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
1428,2017,35000,5.0,700000,25.83,1498.0,99.0,215.0,1,0,0,0,1,0,0,1,1
5774,2018,35000,7.0,1938000,13.68,2393.0,147.8,343.0,1,0,0,0,1,0,0,1,1
2520,2015,60000,5.0,610000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
5230,2014,38000,7.0,459999,13.93,2179.0,138.03,320.0,1,0,0,0,1,0,0,1,1
5887,2012,40000,5.0,330000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
6014,2010,59734,5.0,258000,16.95,1197.0,78.9,111.8,0,1,0,0,0,1,0,1,2
448,2016,44000,5.0,550000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
6729,2012,56000,5.0,425000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
1284,2007,120000,7.0,229999,10.5,2609.0,120.0,290.0,1,0,0,0,1,0,0,3,1
3727,2019,60000,5.0,700000,22.54,1396.0,88.76,219.66,1,0,0,0,1,0,0,1,1
361,2013,68000,5.0,690000,14.5,1797.0,147.5,177.5,0,1,0,0,0,1,0,1,2
7103,2014,80000,7.0,425000,16.02,1373.0,93.7,130.0,0,1,0,0,1,0,0,3,1
6475,2014,70000,5.0,210000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2460,2007,53512,5.0,120000,19.7,796.0,46.3,62.0,0,1,0,0,0,1,0,2,1
22,2015,40000,5.0,525000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2066,2013,189000,5.0,260000,21.02,1248.0,88.76,200.0,1,0,0,0,1,0,0,1,1
1653,2009,90000,5.0,170000,20.36,1197.0,78.9,111.8,0,1,0,0,1,0,0,2,1
702,2012,80000,5.0,225000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
5889,2011,100000,5.0,215000,20.36,1197.0,78.9,111.8,0,1,0,0,1,0,0,3,1
2743,2016,50000,7.0,350000,19.44,1198.0,67.0,104.0,0,1,0,0,1,0,0,1,1
1376,2017,61379,7.0,950000,15.4,2179.0,120.0,280.0,1,0,0,0,0,1,0,1,1
6602,2018,82000,5.0,825000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2468,2016,70000,7.0,750000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
3754,2012,60000,5.0,330000,17.8,1399.0,67.0,160.0,1,0,0,0,1,0,0,1,1
2325,2020,120000,5.0,250000,21.63,998.0,67.0,90.0,0,1,0,0,1,0,0,2,1
460,2020,2136,5.0,350000,22.5,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
4183,2015,35000,5.0,600000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
4082,2017,25000,5.0,1200000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
1486,2018,60000,5.0,850000,22.54,1396.0,88.76,224.0,1,0,0,0,1,0,0,1,1
3678,2017,50000,5.0,270000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
282,2015,63063,5.0,465000,18.9,1197.0,82.0,114.0,0,1,0,0,0,1,0,1,2
4558,2015,70000,5.0,300000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
4308,2010,55000,5.0,730000,12.3,1781.0,163.2,224.57228499999997,0,1,0,0,1,0,0,2,2
4865,2019,40000,5.0,869999,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
3537,2018,15000,6.0,850000,16.55,2498.0,105.0,247.0,1,0,0,0,1,0,0,2,1
5719,2013,100000,5.0,409999,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2581,2015,64800,7.0,850000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
1368,2017,52289,5.0,750000,25.1,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
7328,2015,46000,7.0,1000000,24.5,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
5459,2005,200000,5.0,200000,13.1,1493.0,82.0,187.0,1,0,0,0,1,0,0,2,1
597,2011,221889,5.0,400000,22.32,1582.0,126.32,259.8,1,0,0,0,0,1,0,1,1
4351,2011,100000,5.0,220000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
4758,2016,27000,7.0,1925000,13.68,2393.0,147.51,343.0,1,0,0,0,0,1,0,1,1
8066,2010,60000,5.0,140000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,2,1
7657,2018,50000,5.0,350000,24.7,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
5304,2016,30000,5.0,310000,18.6,1199.0,76.8,106.5,0,1,0,0,1,0,0,1,1
5201,2017,20000,5.0,550000,17.0,1198.0,73.75,110.0,0,1,0,0,1,0,0,1,1
2990,2019,25000,5.0,409999,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
7985,2015,120000,5.0,530000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7967,2011,84925,5.0,1500000,16.07,1995.0,181.0,380.0,1,0,0,0,1,0,0,1,2
2544,2013,120000,5.0,320000,23.2,1248.0,73.94,190.0,1,0,0,0,1,0,0,1,1
6046,2017,48000,5.0,2100000,17.9,2143.0,136.0,300.0,1,0,0,0,1,0,0,2,2
5958,2016,39000,5.0,825000,21.38,1396.0,88.7,219.7,1,0,0,0,0,1,0,1,1
4066,2018,30000,5.0,900000,25.5,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
3988,2010,120000,7.0,400000,13.93,2179.0,138.03,320.0,1,0,0,0,1,0,0,4,1
685,2016,60000,5.0,370000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
5192,2016,152000,5.0,580000,21.19,1396.0,88.73,219.66,1,0,0,0,1,0,0,1,1
3243,2018,50000,5.0,1864999,14.67,1798.0,177.46,2451.6625,0,1,0,0,0,1,0,1,2
6291,2017,76000,7.0,725000,25.47,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
4083,2013,56000,4.0,3750000,11.2,2993.0,241.0,540.0,1,0,0,0,0,1,0,1,2
2837,2014,65000,5.0,221000,19.09,1405.0,69.01,135.0,1,0,0,0,0,1,0,1,1
3697,2010,120000,5.0,217000,21.1,1248.0,73.9,113.0,1,0,0,0,1,0,0,1,1
4941,2015,130000,7.0,1900000,12.55,2982.0,168.5,360.0,1,0,0,0,1,0,0,1,2
7124,2018,30000,5.0,840000,19.87,1461.0,83.14,200.0,1,0,0,0,1,0,0,1,1
4040,2009,120000,5.0,114999,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,3,1
2230,2014,50000,5.0,250000,21.03,1461.0,65.0,160.0,1,0,0,0,1,0,0,2,1
5937,2014,80000,5.0,500000,25.01,1498.0,89.75,204.0,1,0,0,0,1,0,0,1,1
2320,2012,35000,5.0,350000,17.0,1197.0,80.0,111.79581,0,1,0,0,1,0,0,1,1
4878,2017,80000,5.0,680000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
521,2014,30000,5.0,450000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
522,2015,50000,5.0,200000,18.6,1199.0,76.8,106.5,0,1,0,0,1,0,0,1,1
6398,2017,90000,5.0,290000,24.7,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
6538,2013,69000,5.0,325000,18.6,1388.0,67.0,160.0,1,0,0,0,0,1,0,1,1
6535,2008,80000,5.0,120000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
6135,2017,28832,5.0,520000,23.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
780,2019,10000,5.0,681000,19.0,1194.0,94.68,120.0,0,1,0,0,1,0,0,1,1
6355,2008,100000,5.0,250000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,1,1
5952,2012,68240,7.0,450000,13.93,2956.0,138.1,320.0,1,0,0,0,0,1,0,1,1
651,2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
6066,2017,30000,5.0,590000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2196,2016,60000,5.0,595000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,2,1
369,2016,70000,5.0,800000,16.34,1798.0,189.3,250.0,0,1,0,0,1,0,0,1,2
7331,2018,20000,8.0,1800000,11.36,2755.0,171.5,360.0,1,0,0,0,0,1,0,1,2
4214,2002,120000,7.0,96000,14.07,2956.0,83.1,250.0,1,0,0,0,1,0,0,1,1
377,2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
5720,2016,40000,7.0,1300000,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,2
2216,2018,60000,5.0,790000,21.5,1497.0,108.5,260.0,1,0,0,0,1,0,0,1,1
6189,2017,80000,5.0,459999,22.95,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
1613,2013,120000,5.0,120000,22.3,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7291,2016,77150,5.0,1050000,17.01,1582.0,126.2,259.9,1,0,0,0,0,1,0,1,2
3632,2011,90000,7.0,455000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
962,2008,219000,7.0,305000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
7311,2014,76000,5.0,375000,24.0,1120.0,70.0,159.8,1,0,0,0,1,0,0,3,1
7627,2007,200000,5.0,275000,16.6,1896.0,122.4,209.86230999999998,1,0,0,0,1,0,0,2,1
6195,2006,192000,8.0,450000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,4,1
7312,2014,80000,5.0,430000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,2,1
359,2008,80000,7.0,325000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,4,1
3839,2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
6151,2013,40000,5.0,235000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
1246,2010,110000,5.0,196000,16.95,1197.0,78.9,111.8,0,1,0,0,1,0,0,3,2
5676,2007,70000,5.0,100000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
5087,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
3694,2016,35000,7.0,720000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
6855,2018,19700,5.0,445000,18.15,1198.0,82.0,115.0,0,1,0,0,1,0,0,1,1
2567,2011,92500,5.0,190000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
3423,2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2037,2016,143200,5.0,500000,25.83,1498.0,99.0,215.0,1,0,0,0,1,0,0,1,1
772,2015,90000,7.0,680000,15.4,2523.0,75.0,200.0,1,0,0,0,1,0,0,1,1
7466,2011,110000,7.0,370000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
3562,2017,20000,5.0,430000,20.51,998.0,67.0,90.0,0,1,0,0,1,0,0,1,2
7690,2015,60000,5.0,475000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7427,2016,120000,10.0,620000,13.58,2499.0,72.4,171.0,1,0,0,0,1,0,0,1,1
5908,2014,60000,5.0,470000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
4531,2014,25000,5.0,350000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
1674,2016,97000,5.0,1350000,16.96,1968.0,138.03,320.0,1,0,0,0,1,0,0,1,2
365,2005,35000,5.0,65000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
6110,2017,67000,5.0,1100000,17.01,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,2
5265,2006,70000,5.0,135000,15.9,1298.0,85.0,110.0,0,1,0,0,1,0,0,2,1
4327,2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
147,2015,40000,5.0,535000,26.21,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
7142,2013,67000,5.0,420000,18.6,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
3088,2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
6410,2012,70000,8.0,459999,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,1,1
407,2018,100000,5.0,325000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
7503,2014,116000,5.0,600000,19.01,1461.0,108.45,248.0,1,0,0,0,1,0,0,1,1
4182,2010,100000,10.0,280000,14.8,2499.0,80.0,186.32635,1,0,0,0,1,0,0,2,1
3576,2016,15000,5.0,350000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
3271,2013,60000,5.0,200000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
4940,2014,60000,5.0,1850000,13.0,2143.0,201.1,500.0,1,0,0,0,1,0,0,2,2
1031,2011,80000,5.0,388000,22.07,1199.0,73.9,180.0,1,0,0,0,1,0,0,2,1
5328,2018,50000,7.0,750000,16.5,1493.0,70.0,195.0,1,0,0,0,1,0,0,1,1
855,2013,60000,7.0,600000,20.77,1248.0,88.8,200.0,1,0,0,0,1,0,0,1,1
3926,2016,5800,5.0,450000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,2,1
2247,2009,120000,5.0,200000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
6025,2013,70000,5.0,400000,17.01,1591.0,121.3,154.9,0,1,0,0,1,0,0,1,1
7479,2018,25000,5.0,800000,17.4,1197.0,81.86,117.0,0,1,0,0,1,0,0,1,2
7471,1999,198000,5.0,150000,14.8,1998.0,68.0,122.583125,1,0,0,0,1,0,0,2,1
6289,2013,55000,5.0,475000,17.0,1497.0,118.0,146.0,0,1,0,0,0,1,0,2,1
5597,2004,120000,5.0,85000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,2,1
788,2014,45000,5.0,500000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
2279,2006,80000,5.0,130000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,3,1
4095,2017,15000,5.0,700000,17.5,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,1
3897,2010,155000,5.0,150000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,3,1
5300,2013,125000,7.0,330000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,2,1
6745,2011,76000,5.0,225000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
3631,2018,20000,9.0,850000,18.49,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
6089,2017,75000,5.0,775000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
424,2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
392,2015,90000,5.0,480000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
6072,2014,110000,5.0,250000,20.8,1461.0,65.0,160.0,1,0,0,0,1,0,0,1,1
7671,2013,21000,5.0,420000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
4200,2019,14317,5.0,860000,14.23,1498.0,104.55,142.0,0,1,0,0,0,1,0,1,1
2672,2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
6455,2015,65000,7.0,1050000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
3493,2012,46000,5.0,260000,19.4,1405.0,70.0,135.4,1,0,0,0,1,0,0,1,1
1459,2016,40000,5.0,525000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
6209,2016,80000,5.0,260000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
5493,2012,215000,7.0,470000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,1,1
6286,2013,65000,7.0,550000,20.77,1248.0,88.76,200.0,1,0,0,0,0,1,0,1,1
3835,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
7194,2014,80000,5.0,229999,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
6292,2018,47000,7.0,775000,16.02,1373.0,93.7,130.0,0,1,0,0,0,1,0,2,1
7732,2014,70000,7.0,650000,15.4,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
4724,2018,140000,5.0,890000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,3,1
6308,2018,30000,7.0,1500000,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2355,2018,20000,5.0,720000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
8027,2012,67000,5.0,220000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,2,1
2442,2016,55000,5.0,550000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
5502,2011,110000,7.0,225000,13.93,2179.0,138.03,320.0,1,0,0,0,1,0,0,3,1
7631,2011,250000,7.0,650000,14.8,2499.0,80.0,186.32635,1,0,0,0,1,0,0,2,1
6321,2018,4000,5.0,540000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
464,2017,70000,5.0,735000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
163,2016,42163,7.0,1525000,11.36,2755.0,171.5,360.0,1,0,0,0,0,1,0,2,2
7031,2014,26000,5.0,361000,19.34,1198.0,76.0,104.0,0,1,0,0,1,0,0,1,2
7277,2014,80000,7.0,950000,12.99,2494.0,100.6,200.0,1,0,0,0,0,1,0,1,1
7784,2012,120000,9.0,450000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,1
8057,2013,50000,5.0,580000,11.7,2354.0,177.6,222.0,0,1,0,0,0,1,0,1,2
2009,2004,50000,4.0,55000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,3,1
3084,2013,58343,5.0,225000,21.79,998.0,67.05,90.0,0,1,0,0,0,0,1,1,1
900,2019,30000,5.0,750000,18.6,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
6727,2017,39500,5.0,445000,20.52,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
4837,2011,70000,5.0,325000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2293,2005,200000,8.0,151000,10.5,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,1
4481,2009,100000,5.0,100000,15.7,1172.0,67.0,96.0,0,1,0,0,1,0,0,2,1
5302,2017,40000,5.0,625000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,4,1
4605,2018,25000,5.0,350000,20.3,998.0,68.05,94.14,0,1,0,0,1,0,0,1,1
3716,2017,35000,5.0,400000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
6739,2019,15000,5.0,1200000,20.0,1497.0,115.0,300.0,1,0,0,0,1,0,0,1,1
1764,2016,145000,5.0,570000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,2,1
1549,2019,9200,5.0,525000,23.84,1199.0,83.83,114.0,0,1,0,0,1,0,0,1,2
3029,2017,22512,5.0,640000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
6139,2012,44588,5.0,250000,21.1,814.0,55.2,74.5,0,1,0,0,0,1,0,1,1
2044,2013,100000,5.0,525000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
767,2015,91500,5.0,425000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,2,1
1508,2015,80000,5.0,459999,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7891,2014,90000,5.0,320000,23.59,1364.0,67.06,170.0,1,0,0,0,1,0,0,3,1
4517,2006,93000,5.0,189000,16.1,1197.0,85.0,113.0,0,1,0,0,1,0,0,2,1
4219,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
7428,2018,116000,5.0,780000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,1,1
5325,2014,70000,5.0,570000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
3292,2017,20000,5.0,300000,22.5,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
819,2016,70000,5.0,500000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
1403,2011,47000,5.0,350000,16.95,1498.0,97.7,134.0,0,1,0,0,1,0,0,2,1
1382,2014,74000,7.0,570000,15.96,2523.0,62.1,195.0,1,0,0,0,0,1,0,1,1
2148,2009,90000,5.0,200000,12.6,1586.0,103.3,145.0,0,1,0,0,1,0,0,2,2
1638,2008,60000,5.0,250000,20.0,1339.0,108.5,123.0,0,1,0,0,1,0,0,3,2
7810,2011,200000,5.0,200000,17.0,1405.0,71.0,135.0,1,0,0,0,1,0,0,2,1
399,2018,1000,5.0,1085000,18.0,1497.0,117.6,145.0,0,1,0,0,1,0,0,1,2
882,2012,70000,5.0,200000,25.44,936.0,57.6,150.0,1,0,0,0,1,0,0,2,1
3565,2018,15000,5.0,620000,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,2
7260,2014,100000,5.0,330000,19.68,1399.0,67.0,160.0,1,0,0,0,1,0,0,2,1
1179,2017,40000,5.0,780000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
4244,2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
5218,2014,10000,5.0,400000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
5550,2016,32000,8.0,535000,18.2,1248.0,73.74,172.5,1,0,0,0,1,0,0,1,1
2130,2018,30000,5.0,700000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,2,1
5078,2015,70000,5.0,600000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
